,number,provisional_desig,year,obs
1106872,73,p,2006,G96
1106874,73,af,2006,G96
1106875,73,av,2006,G96
1106876,73,c,2006,G96
1106877,73,af,2006,G96
1106878,73,j,2006,G96
1106879,73,g,2006,G96
1106880,73,p,2006,G96
1106884,73,af,2006,G96
1106885,73,av,2006,G96
1106886,73,c,2006,G96
1106887,73,af,2006,G96
1106891,73,j,2006,G96
1106892,73,g,2006,G96
1106893,73,p,2006,G96
1106895,73,av,2006,G96
1106896,73,c,2006,G96
1106897,73,aa,2006,G96
1106898,73,v,2006,G96
1106899,73,ag,2006,G96
1106900,73,u,2006,G96
1106901,73,t,2006,G96
1106903,73,aa,2006,G96
1106904,73,v,2006,G96
1106905,73,ag,2006,G96
1106906,73,u,2006,G96
1106907,73,t,2006,G96
1106908,73,aa,2006,G96
1106909,73,v,2006,G96
1106910,73,ag,2006,G96
1106911,73,u,2006,G96
1106912,73,t,2006,G96
1106913,73,v,2006,G96
1106914,73,ag,2006,G96
1106915,73,u,2006,G96
1106916,73,t,2006,G96
1106917,73,g,2006,G96
1106918,73,p,2006,G96
1106919,73,aa,2006,G96
1106920,73,v,2006,G96
1106921,73,ag,2006,G96
1106922,73,u,2006,G96
1106923,73,t,2006,G96
1106924,73,g,2006,G96
1106925,73,p,2006,G96
1106926,73,aa,2006,G96
1106927,73,v,2006,G96
1106928,73,ag,2006,G96
1106929,73,u,2006,G96
1106930,73,t,2006,G96
1106931,73,g,2006,G96
1106932,73,p,2006,G96
1106933,73,aa,2006,G96
1106934,73,v,2006,G96
1106935,73,ag,2006,G96
1106936,73,u,2006,G96
1106937,73,t,2006,G96
1106938,73,g,2006,G96
1106939,73,p,2006,G96
1107381,73,aa,2006,G96
1107382,73,ag,2006,G96
1107383,73,u,2006,G96
1107384,73,n,2006,G96
1107385,73,r,2006,G96
1107386,73,g,2006,G96
1107387,73,b,2006,G96
1107388,73,c,2006,G96
1107389,73,aa,2006,G96
1107390,73,ag,2006,G96
1107391,73,u,2006,G96
1107392,73,ai,2006,G96
1107393,73,ab,2006,G96
1107394,73,aj,2006,G96
1107395,73,ac,2006,G96
1107396,73,ah,2006,G96
1107397,73,x,2006,G96
1107398,73,n,2006,G96
1107399,73,r,2006,G96
1107400,73,g,2006,G96
1107401,73,b,2006,G96
1107402,73,c,2006,G96
1107403,73,aa,2006,G96
1107404,73,ag,2006,G96
1107405,73,u,2006,G96
1107406,73,ai,2006,G96
1107407,73,ab,2006,G96
1107408,73,aj,2006,G96
1107409,73,ac,2006,G96
1107410,73,ah,2006,G96
1107411,73,x,2006,G96
1107412,73,n,2006,G96
1107413,73,r,2006,G96
1107414,73,g,2006,G96
1107415,73,b,2006,G96
1107416,73,c,2006,G96
1107417,73,aa,2006,G96
1107418,73,ag,2006,G96
1107419,73,u,2006,G96
1107420,73,ai,2006,G96
1107421,73,ab,2006,G96
1107422,73,aj,2006,G96
1107423,73,ac,2006,G96
1107424,73,ah,2006,G96
1107425,73,x,2006,G96
1107426,73,n,2006,G96
1107427,73,r,2006,G96
1107428,73,g,2006,G96
1107429,73,b,2006,G96
1107430,73,c,2006,G96
1107433,73,aa,2006,G96
1107434,73,ag,2006,G96
1107436,73,t,2006,G96
1107437,73,ai,2006,G96
1107438,73,ab,2006,G96
1107439,73,aj,2006,G96
1107440,73,ac,2006,G96
1107441,73,ad,2006,G96
1107442,73,ah,2006,G96
1107443,73,x,2006,G96
1107444,73,w,2006,G96
1107446,73,n,2006,G96
1107447,73,g,2006,G96
1107448,73,b,2006,G96
1107449,73,c,2006,G96
1107452,73,aa,2006,G96
1107453,73,ag,2006,G96
1107454,73,ai,2006,G96
1107455,73,ab,2006,G96
1107456,73,aj,2006,G96
1107457,73,ac,2006,G96
1107458,73,ad,2006,G96
1107459,73,ah,2006,G96
1107460,73,x,2006,G96
1107461,73,w,2006,G96
1107462,73,n,2006,G96
1107463,73,g,2006,G96
1107464,73,b,2006,G96
1107465,73,c,2006,G96
1107469,73,aa,2006,G96
1107470,73,ag,2006,G96
1107471,73,t,2006,G96
1107472,73,ai,2006,G96
1107473,73,ab,2006,G96
1107474,73,aj,2006,G96
1107475,73,ac,2006,G96
1107476,73,ad,2006,G96
1107477,73,ah,2006,G96
1107478,73,x,2006,G96
1107479,73,w,2006,G96
1107480,73,n,2006,G96
1107481,73,g,2006,G96
1107482,73,b,2006,G96
1107484,73,c,2006,G96
1107489,73,aa,2006,G96
1107490,73,ag,2006,G96
1107493,73,t,2006,G96
1107494,73,ai,2006,G96
1107495,73,ab,2006,G96
1107496,73,aj,2006,G96
1107497,73,ac,2006,G96
1107498,73,ad,2006,G96
1107499,73,ah,2006,G96
1107500,73,x,2006,G96
1107501,73,w,2006,G96
1107502,73,n,2006,G96
1107503,73,g,2006,G96
1107504,73,b,2006,G96
1107505,73,c,2006,G96
1107510,73,p,2006,G96
1107512,73,r,2006,G96
1107513,73,g,2006,G96
1107514,73,b,2006,G96
1107515,73,c,2006,G96
1107516,73,g,2006,G96
1107517,73,p,2006,G96
1107518,73,r,2006,G96
1107519,73,g,2006,G96
1107520,73,b,2006,G96
1107521,73,c,2006,G96
1107522,73,g,2006,G96
1107523,73,p,2006,G96
1107524,73,r,2006,G96
1107525,73,g,2006,G96
1107526,73,b,2006,G96
1107527,73,c,2006,G96
1107528,73,g,2006,G96
1107529,73,p,2006,G96
1107530,73,r,2006,G96
1107531,73,g,2006,G96
1107532,73,b,2006,G96
1107533,73,c,2006,G96
1107536,73,af,2006,G96
1107537,73,ar,2006,G96
1107538,73,av,2006,G96
1107540,73,at,2006,G96
1107541,73,br,2006,G96
1107542,73,g,2006,G96
1107543,73,b,2006,G96
1107545,73,c,2006,G96
1107546,73,ar,2006,G96
1107547,73,av,2006,G96
1107548,73,at,2006,G96
1107549,73,br,2006,G96
1107550,73,g,2006,G96
1107551,73,b,2006,G96
1107552,73,c,2006,G96
1107553,73,af,2006,G96
1107554,73,ar,2006,G96
1107555,73,av,2006,G96
1107556,73,at,2006,G96
1107557,73,br,2006,G96
1107558,73,g,2006,G96
1107559,73,b,2006,G96
1107560,73,c,2006,G96
1107561,73,af,2006,G96
1107562,73,ar,2006,G96
1107563,73,av,2006,G96
1107564,73,at,2006,G96
1107565,73,br,2006,G96
1107566,73,g,2006,G96
1107567,73,b,2006,G96
1107568,73,c,2006,G96
1107569,73,ak,2006,G96
1107570,73,al,2006,G96
1107571,73,ae,2006,G96
1107572,73,l,2006,G96
1107573,73,h,2006,G96
1107574,73,z,2006,G96
1107575,73,m,2006,G96
1107576,73,r,2006,G96
1107577,73,q,2006,G96
1107578,73,g,2006,G96
1107579,73,b,2006,G96
1107580,73,ak,2006,G96
1107581,73,al,2006,G96
1107582,73,ae,2006,G96
1107583,73,l,2006,G96
1107584,73,h,2006,G96
1107585,73,z,2006,G96
1107586,73,m,2006,G96
1107587,73,r,2006,G96
1107588,73,q,2006,G96
1107589,73,g,2006,G96
1107590,73,b,2006,G96
1107591,73,ak,2006,G96
1107592,73,al,2006,G96
1107593,73,ae,2006,G96
1107594,73,l,2006,G96
1107595,73,h,2006,G96
1107596,73,z,2006,G96
1107597,73,m,2006,G96
1107598,73,r,2006,G96
1107599,73,q,2006,G96
1107600,73,g,2006,G96
1107601,73,b,2006,G96
1107602,73,ak,2006,G96
1107603,73,al,2006,G96
1107604,73,ae,2006,G96
1107605,73,l,2006,G96
1107606,73,h,2006,G96
1107607,73,z,2006,G96
1107608,73,m,2006,G96
1107609,73,r,2006,G96
1107610,73,q,2006,G96
1107611,73,g,2006,G96
1107612,73,b,2006,G96
1107825,73,aa,2006,G96
1107826,73,ag,2006,G96
1107827,73,u,2006,G96
1107830,73,ai,2006,G96
1107831,73,ab,2006,G96
1107832,73,aj,2006,G96
1107833,73,ac,2006,G96
1107834,73,ad,2006,G96
1107835,73,ah,2006,G96
1107836,73,x,2006,G96
1107837,73,n,2006,G96
1107838,73,m,2006,G96
1107839,73,r,2006,G96
1107840,73,c,2006,G96
1107843,73,aa,2006,G96
1107844,73,ag,2006,G96
1107845,73,u,2006,G96
1107846,73,ai,2006,G96
1107847,73,ab,2006,G96
1107848,73,aj,2006,G96
1107849,73,ac,2006,G96
1107850,73,ad,2006,G96
1107851,73,ah,2006,G96
1107852,73,n,2006,G96
1107853,73,m,2006,G96
1107854,73,r,2006,G96
1107855,73,c,2006,G96
1107856,73,aa,2006,G96
1107857,73,ag,2006,G96
1107858,73,u,2006,G96
1107859,73,ai,2006,G96
1107860,73,ab,2006,G96
1107861,73,aj,2006,G96
1107862,73,ac,2006,G96
1107863,73,ah,2006,G96
1107864,73,n,2006,G96
1107865,73,m,2006,G96
1107866,73,r,2006,G96
1107867,73,c,2006,G96
1107869,73,aa,2006,G96
1107870,73,ag,2006,G96
1107871,73,u,2006,G96
1107876,73,ai,2006,G96
1107877,73,ab,2006,G96
1107878,73,aj,2006,G96
1107879,73,ad,2006,G96
1107880,73,ah,2006,G96
1107881,73,x,2006,G96
1107886,73,n,2006,G96
1107887,73,m,2006,G96
1107888,73,r,2006,G96
1107889,73,c,2006,G96
1107898,73,ak,2006,G96
1107899,73,al,2006,G96
1107900,73,ae,2006,G96
1107901,73,l,2006,G96
1107902,73,h,2006,G96
1107903,73,n,2006,G96
1107904,73,z,2006,G96
1107905,73,m,2006,G96
1107906,73,am,2006,G96
1107907,73,r,2006,G96
1107908,73,g,2006,G96
1107909,73,p,2006,G96
1107910,73,q,2006,G96
1107911,73,c,2006,G96
1107912,73,ak,2006,G96
1107913,73,al,2006,G96
1107914,73,ae,2006,G96
1107915,73,l,2006,G96
1107916,73,h,2006,G96
1107917,73,z,2006,G96
1107918,73,am,2006,G96
1107919,73,r,2006,G96
1107920,73,g,2006,G96
1107921,73,p,2006,G96
1107922,73,q,2006,G96
1107923,73,c,2006,G96
1107924,73,ak,2006,G96
1107925,73,al,2006,G96
1107926,73,ae,2006,G96
1107927,73,l,2006,G96
1107928,73,h,2006,G96
1107929,73,n,2006,G96
1107930,73,z,2006,G96
1107931,73,m,2006,G96
1107932,73,am,2006,G96
1107933,73,r,2006,G96
1107934,73,g,2006,G96
1107935,73,p,2006,G96
1107936,73,q,2006,G96
1107937,73,c,2006,G96
1107938,73,ak,2006,G96
1107939,73,al,2006,G96
1107940,73,ae,2006,G96
1107941,73,l,2006,G96
1107942,73,h,2006,G96
1107943,73,n,2006,G96
1107944,73,z,2006,G96
1107945,73,am,2006,G96
1107946,73,r,2006,G96
1107947,73,p,2006,G96
1107948,73,q,2006,G96
1107949,73,c,2006,G96
1107950,73,af,2006,G96
1107951,73,at,2006,G96
1107952,73,br,2006,G96
1107953,73,c,2006,G96
1107954,73,af,2006,G96
1107955,73,af,2006,G96
1107956,73,at,2006,G96
1107957,73,br,2006,G96
1107958,73,c,2006,G96
1107959,73,af,2006,G96
1107960,73,af,2006,G96
1107961,73,at,2006,G96
1107962,73,br,2006,G96
1107963,73,c,2006,G96
1107964,73,af,2006,G96
1107965,73,af,2006,G96
1107966,73,at,2006,G96
1107967,73,br,2006,G96
1107968,73,c,2006,G96
1107969,73,af,2006,G96
1108087,73,c,2006,G96
1108088,73,c,2006,G96
1108090,73,c,2006,G96
1108093,73,c,2006,G96
1108096,73,aa,2006,G96
1108097,73,ag,2006,G96
1108098,73,ai,2006,G96
1108099,73,ab,2006,G96
1108100,73,aj,2006,G96
1108101,73,ac,2006,G96
1108102,73,x,2006,G96
1108103,73,ak,2006,G96
1108104,73,al,2006,G96
1108105,73,ae,2006,G96
1108106,73,h,2006,G96
1108107,73,n,2006,G96
1108108,73,m,2006,G96
1108109,73,am,2006,G96
1108110,73,r,2006,G96
1108111,73,g,2006,G96
1108112,73,p,2006,G96
1108113,73,n,2006,G96
1108114,73,m,2006,G96
1108115,73,r,2006,G96
1108116,73,g,2006,G96
1108117,73,c,2006,G96
1108118,73,aa,2006,G96
1108119,73,ag,2006,G96
1108120,73,ai,2006,G96
1108121,73,ab,2006,G96
1108122,73,aj,2006,G96
1108123,73,ac,2006,G96
1108124,73,x,2006,G96
1108125,73,ak,2006,G96
1108126,73,al,2006,G96
1108127,73,ae,2006,G96
1108128,73,h,2006,G96
1108129,73,n,2006,G96
1108130,73,m,2006,G96
1108131,73,am,2006,G96
1108132,73,r,2006,G96
1108133,73,g,2006,G96
1108134,73,p,2006,G96
1108135,73,n,2006,G96
1108136,73,m,2006,G96
1108137,73,r,2006,G96
1108138,73,g,2006,G96
1108139,73,c,2006,G96
1108140,73,aa,2006,G96
1108141,73,ag,2006,G96
1108142,73,ai,2006,G96
1108143,73,ab,2006,G96
1108144,73,aj,2006,G96
1108145,73,ac,2006,G96
1108146,73,x,2006,G96
1108147,73,ak,2006,G96
1108148,73,al,2006,G96
1108149,73,ae,2006,G96
1108150,73,h,2006,G96
1108151,73,n,2006,G96
1108152,73,m,2006,G96
1108153,73,am,2006,G96
1108154,73,r,2006,G96
1108155,73,p,2006,G96
1108156,73,n,2006,G96
1108157,73,m,2006,G96
1108158,73,r,2006,G96
1108159,73,g,2006,G96
1108160,73,c,2006,G96
1108161,73,aa,2006,G96
1108162,73,ag,2006,G96
1108163,73,ai,2006,G96
1108164,73,ab,2006,G96
1108165,73,aj,2006,G96
1108166,73,ac,2006,G96
1108167,73,x,2006,G96
1108168,73,ak,2006,G96
1108169,73,al,2006,G96
1108170,73,ae,2006,G96
1108171,73,h,2006,G96
1108172,73,n,2006,G96
1108173,73,m,2006,G96
1108174,73,am,2006,G96
1108175,73,r,2006,G96
1108176,73,g,2006,G96
1108177,73,p,2006,G96
1108178,73,n,2006,G96
1108179,73,m,2006,G96
1108180,73,r,2006,G96
1108181,73,g,2006,G96
1108182,73,c,2006,G96
1108183,73,q,2006,G96
1108184,73,af,2006,G96
1108185,73,c,2006,G96
1108186,73,q,2006,G96
1108187,73,af,2006,G96
1108188,73,c,2006,G96
1108189,73,q,2006,G96
1108190,73,af,2006,G96
1108191,73,c,2006,G96
1108192,73,q,2006,G96
1108193,73,af,2006,G96
1108194,73,c,2006,G96
1109070,73,ax,2006,703
1109071,73,ag,2006,703
1109072,73,ay,2006,703
1109073,73,r,2006,703
1109074,73,g,2006,703
1109075,73,p,2006,703
1109076,73,aw,2006,703
1109077,73,c,2006,703
1109078,73,ap,2006,703
1109079,73,ax,2006,703
1109080,73,ag,2006,703
1109081,73,ay,2006,703
1109082,73,r,2006,703
1109083,73,g,2006,703
1109084,73,p,2006,703
1109085,73,aw,2006,703
1109086,73,c,2006,703
1109087,73,ap,2006,703
1109088,73,ax,2006,703
1109093,73,ag,2006,703
1109094,73,ay,2006,703
1109095,73,r,2006,703
1109096,73,g,2006,703
1109097,73,p,2006,703
1109098,73,aw,2006,703
1109100,73,c,2006,703
1109101,73,ap,2006,703
1109102,73,ax,2006,703
1109103,73,ag,2006,703
1109104,73,ay,2006,703
1109105,73,r,2006,703
1109106,73,g,2006,703
1109107,73,p,2006,703
1109108,73,aw,2006,703
1109109,73,c,2006,703
1109110,73,ap,2006,703
1109111,73,ag,2006,703
1109112,73,ay,2006,703
1109113,73,bg,2006,703
1109114,73,ac,2006,703
1109115,73,x,2006,703
1109116,73,ak,2006,703
1109117,73,an,2006,703
1109118,73,k,2006,703
1109119,73,r,2006,703
1109120,73,g,2006,703
1109121,73,ap,2006,703
1109122,73,az,2006,703
1109123,73,ba,2006,703
1109127,73,r,2006,703
1109128,73,g,2006,703
1109129,73,b,2006,703
1109130,73,aw,2006,703
1109131,73,c,2006,703
1109132,73,ap,2006,703
1109133,73,ag,2006,703
1109134,73,ay,2006,703
1109135,73,bg,2006,703
1109136,73,ac,2006,703
1109137,73,x,2006,703
1109138,73,x,2006,703
1109139,73,ak,2006,703
1109140,73,an,2006,703
1109141,73,k,2006,703
1109142,73,r,2006,703
1109143,73,g,2006,703
1109144,73,ap,2006,703
1109145,73,az,2006,703
1109146,73,ba,2006,703
1109149,73,r,2006,703
1109150,73,g,2006,703
1109151,73,b,2006,703
1109152,73,aw,2006,703
1109153,73,c,2006,703
1109154,73,ap,2006,703
1109155,73,ag,2006,703
1109156,73,ay,2006,703
1109157,73,bg,2006,703
1109158,73,ac,2006,703
1109159,73,x,2006,703
1109160,73,x,2006,703
1109161,73,ak,2006,703
1109162,73,an,2006,703
1109163,73,k,2006,703
1109164,73,r,2006,703
1109165,73,g,2006,703
1109166,73,ap,2006,703
1109167,73,az,2006,703
1109168,73,ba,2006,703
1109173,73,r,2006,703
1109174,73,g,2006,703
1109175,73,b,2006,703
1109176,73,aw,2006,703
1109177,73,c,2006,703
1109178,73,ap,2006,703
1109179,73,ag,2006,703
1109180,73,ay,2006,703
1109181,73,bg,2006,703
1109182,73,ac,2006,703
1109183,73,x,2006,703
1109184,73,x,2006,703
1109185,73,ak,2006,703
1109186,73,an,2006,703
1109187,73,k,2006,703
1109188,73,r,2006,703
1109189,73,g,2006,703
1109190,73,ap,2006,703
1109191,73,az,2006,703
1109192,73,ba,2006,703
1109193,73,r,2006,703
1109194,73,g,2006,703
1109195,73,b,2006,703
1109196,73,aw,2006,703
1109197,73,c,2006,703
1109198,73,ap,2006,703
1109204,73,ax,2006,703
1109205,73,ag,2006,703
1109206,73,ay,2006,703
1109209,73,r,2006,703
1109210,73,g,2006,703
1109211,73,b,2006,703
1109212,73,aw,2006,703
1109213,73,bb,2006,703
1109214,73,c,2006,703
1109215,73,ap,2006,703
1109216,73,ax,2006,703
1109217,73,ag,2006,703
1109218,73,ay,2006,703
1109219,73,r,2006,703
1109220,73,g,2006,703
1109221,73,b,2006,703
1109222,73,ao,2006,703
1109223,73,aw,2006,703
1109224,73,bb,2006,703
1109225,73,c,2006,703
1109226,73,ap,2006,703
1109227,73,ax,2006,703
1109231,73,ag,2006,703
1109232,73,ay,2006,703
1109233,73,r,2006,703
1109234,73,g,2006,703
1109235,73,b,2006,703
1109236,73,aw,2006,703
1109238,73,bb,2006,703
1109239,73,c,2006,703
1109240,73,ap,2006,703
1109241,73,ax,2006,703
1109242,73,ag,2006,703
1109243,73,ay,2006,703
1109244,73,r,2006,703
1109245,73,g,2006,703
1109246,73,b,2006,703
1109247,73,ao,2006,703
1109248,73,aw,2006,703
1109249,73,bb,2006,703
1109250,73,c,2006,703
1109251,73,ap,2006,703
1109252,73,ag,2006,703
1109253,73,ay,2006,703
1109254,73,ac,2006,703
1109255,73,x,2006,703
1109256,73,x,2006,703
1109257,73,ak,2006,703
1109258,73,an,2006,703
1109259,73,r,2006,703
1109260,73,g,2006,703
1109261,73,ap,2006,703
1109262,73,r,2006,703
1109263,73,g,2006,703
1109264,73,b,2006,703
1109265,73,aw,2006,703
1109266,73,bb,2006,703
1109267,73,c,2006,703
1109268,73,ap,2006,703
1109272,73,ag,2006,703
1109273,73,ay,2006,703
1109274,73,ac,2006,703
1109275,73,x,2006,703
1109276,73,x,2006,703
1109277,73,ak,2006,703
1109278,73,an,2006,703
1109279,73,r,2006,703
1109280,73,g,2006,703
1109283,73,ap,2006,703
1109284,73,r,2006,703
1109285,73,g,2006,703
1109286,73,b,2006,703
1109287,73,aw,2006,703
1109288,73,bb,2006,703
1109289,73,c,2006,703
1109290,73,ap,2006,703
1109291,73,ag,2006,703
1109292,73,ay,2006,703
1109293,73,ac,2006,703
1109294,73,x,2006,703
1109295,73,x,2006,703
1109296,73,ak,2006,703
1109297,73,an,2006,703
1109298,73,r,2006,703
1109299,73,g,2006,703
1109300,73,ap,2006,703
1109301,73,r,2006,703
1109302,73,g,2006,703
1109303,73,b,2006,703
1109304,73,aw,2006,703
1109305,73,bb,2006,703
1109306,73,c,2006,703
1109307,73,ap,2006,703
1109308,73,ag,2006,703
1109309,73,ay,2006,703
1109310,73,ac,2006,703
1109311,73,x,2006,703
1109315,73,x,2006,703
1109316,73,ak,2006,703
1109317,73,an,2006,703
1109318,73,r,2006,703
1109319,73,g,2006,703
1109322,73,ap,2006,703
1109323,73,r,2006,703
1109324,73,g,2006,703
1109325,73,b,2006,703
1109326,73,aw,2006,703
1109327,73,bb,2006,703
1109328,73,c,2006,703
1109329,73,ap,2006,703
1109452,73,ax,2006,G96
1109453,73,b,2006,G96
1109454,73,c,2006,G96
1109455,73,ax,2006,G96
1109456,73,b,2006,G96
1109457,73,c,2006,G96
1109458,73,ax,2006,G96
1109459,73,b,2006,G96
1109460,73,c,2006,G96
1109461,73,ax,2006,G96
1109462,73,b,2006,G96
1109463,73,c,2006,G96
1109464,73,ag,2006,G96
1109465,73,bk,2006,G96
1109466,73,ay,2006,G96
1109467,73,bg,2006,G96
1109468,73,ac,2006,G96
1109469,73,bh,2006,G96
1109470,73,x,2006,G96
1109471,73,w,2006,G96
1109472,73,ak,2006,G96
1109473,73,ae,2006,G96
1109474,73,an,2006,G96
1109475,73,n,2006,G96
1109476,73,bo,2006,G96
1109477,73,m,2006,G96
1109478,73,k,2006,G96
1109479,73,k,2006,G96
1109480,73,r,2006,G96
1109481,73,g,2006,G96
1109482,73,b,2006,G96
1109483,73,c,2006,G96
1109484,73,aa,2006,G96
1109485,73,ag,2006,G96
1109486,73,bm,2006,G96
1109487,73,bl,2006,G96
1109488,73,bk,2006,G96
1109489,73,ay,2006,G96
1109490,73,bg,2006,G96
1109491,73,ab,2006,G96
1109492,73,ac,2006,G96
1109493,73,bh,2006,G96
1109494,73,x,2006,G96
1109495,73,w,2006,G96
1109496,73,ak,2006,G96
1109498,73,ae,2006,G96
1109499,73,an,2006,G96
1109500,73,n,2006,G96
1109501,73,bo,2006,G96
1109502,73,m,2006,G96
1109503,73,k,2006,G96
1109504,73,k,2006,G96
1109505,73,r,2006,G96
1109506,73,g,2006,G96
1109507,73,b,2006,G96
1109508,73,c,2006,G96
1109509,73,aa,2006,G96
1109510,73,ag,2006,G96
1109511,73,bm,2006,G96
1109512,73,bl,2006,G96
1109513,73,bk,2006,G96
1109514,73,ay,2006,G96
1109515,73,bg,2006,G96
1109516,73,ac,2006,G96
1109517,73,bj,2006,G96
1109521,73,bh,2006,G96
1109522,73,x,2006,G96
1109523,73,w,2006,G96
1109524,73,ak,2006,G96
1109525,73,ae,2006,G96
1109526,73,l,2006,G96
1109527,73,an,2006,G96
1109528,73,n,2006,G96
1109529,73,bo,2006,G96
1109530,73,m,2006,G96
1109531,73,k,2006,G96
1109533,73,k,2006,G96
1109534,73,r,2006,G96
1109535,73,g,2006,G96
1109536,73,b,2006,G96
1109538,73,c,2006,G96
1109539,73,aa,2006,G96
1109540,73,ag,2006,G96
1109541,73,bm,2006,G96
1109542,73,bl,2006,G96
1109543,73,bk,2006,G96
1109545,73,ay,2006,G96
1109546,73,bg,2006,G96
1109547,73,ab,2006,G96
1109548,73,ac,2006,G96
1109549,73,bj,2006,G96
1109550,73,bh,2006,G96
1109551,73,x,2006,G96
1109552,73,w,2006,G96
1109553,73,ak,2006,G96
1109554,73,ae,2006,G96
1109555,73,l,2006,G96
1109556,73,an,2006,G96
1109557,73,n,2006,G96
1109558,73,bo,2006,G96
1109559,73,m,2006,G96
1109560,73,k,2006,G96
1109562,73,k,2006,G96
1109563,73,r,2006,G96
1109564,73,g,2006,G96
1109565,73,b,2006,G96
1109566,73,c,2006,G96
1109567,73,ao,2006,G96
1109568,73,p,2006,G96
1109569,73,aw,2006,G96
1109573,73,bb,2006,G96
1109574,73,bf,2006,G96
1109575,73,b,2006,G96
1109576,73,c,2006,G96
1109577,73,ao,2006,G96
1109578,73,p,2006,G96
1109579,73,aw,2006,G96
1109581,73,b,2006,G96
1109582,73,c,2006,G96
1109583,73,ao,2006,G96
1109584,73,p,2006,G96
1109585,73,aw,2006,G96
1109589,73,bb,2006,G96
1109590,73,bf,2006,G96
1109591,73,b,2006,G96
1109592,73,c,2006,G96
1109594,73,ao,2006,G96
1109595,73,p,2006,G96
1109596,73,aw,2006,G96
1109597,73,bb,2006,G96
1109598,73,bf,2006,G96
1109599,73,b,2006,G96
1109600,73,c,2006,G96
1109601,73,ar,2006,G96
1109602,73,ap,2006,G96
1109603,73,az,2006,G96
1109604,73,av,2006,G96
1109605,73,bd,2006,G96
1109606,73,ba,2006,G96
1109608,73,as,2006,G96
1109609,73,b,2006,G96
1109610,73,c,2006,G96
1109613,73,ar,2006,G96
1109614,73,ap,2006,G96
1109615,73,az,2006,G96
1109616,73,av,2006,G96
1109617,73,bd,2006,G96
1109618,73,ba,2006,G96
1109619,73,as,2006,G96
1109620,73,b,2006,G96
1109621,73,c,2006,G96
1109622,73,ar,2006,G96
1109623,73,ap,2006,G96
1109624,73,az,2006,G96
1109625,73,av,2006,G96
1109626,73,bd,2006,G96
1109627,73,ba,2006,G96
1109628,73,b,2006,G96
1109629,73,c,2006,G96
1109630,73,ar,2006,G96
1109631,73,ap,2006,G96
1109632,73,az,2006,G96
1109633,73,av,2006,G96
1109634,73,bd,2006,G96
1109635,73,ba,2006,G96
1109637,73,b,2006,G96
1109640,73,c,2006,G96
1109644,73,bs,2006,G96
1109645,73,b,2006,G96
1109646,73,c,2006,G96
1109647,73,bs,2006,G96
1109650,73,b,2006,G96
1109651,73,c,2006,G96
1109653,73,bs,2006,G96
1109656,73,b,2006,G96
1109657,73,c,2006,G96
1109658,73,bs,2006,G96
1109663,73,b,2006,G96
1109664,73,c,2006,G96
1109772,73,ax,2006,G96
1109773,73,b,2006,G96
1109774,73,c,2006,G96
1109775,73,ax,2006,G96
1109776,73,b,2006,G96
1109777,73,c,2006,G96
1109778,73,ax,2006,G96
1109779,73,b,2006,G96
1109780,73,c,2006,G96
1109781,73,ax,2006,G96
1109782,73,b,2006,G96
1109783,73,c,2006,G96
1109784,73,aa,2006,G96
1109785,73,ag,2006,G96
1109786,73,bm,2006,G96
1109787,73,bl,2006,G96
1109788,73,bk,2006,G96
1109789,73,ay,2006,G96
1109790,73,ac,2006,G96
1109791,73,bj,2006,G96
1109792,73,bh,2006,G96
1109793,73,x,2006,G96
1109794,73,w,2006,G96
1109795,73,ae,2006,G96
1109796,73,l,2006,G96
1109797,73,an,2006,G96
1109798,73,h,2006,G96
1109799,73,n,2006,G96
1109800,73,bo,2006,G96
1109801,73,m,2006,G96
1109802,73,k,2006,G96
1109803,73,k,2006,G96
1109804,73,r,2006,G96
1109805,73,g,2006,G96
1109806,73,b,2006,G96
1109807,73,c,2006,G96
1109808,73,aa,2006,G96
1109809,73,ag,2006,G96
1109810,73,bm,2006,G96
1109811,73,bl,2006,G96
1109812,73,bk,2006,G96
1109813,73,ay,2006,G96
1109814,73,ac,2006,G96
1109815,73,bj,2006,G96
1109816,73,bh,2006,G96
1109817,73,x,2006,G96
1109818,73,w,2006,G96
1109819,73,al,2006,G96
1109820,73,ae,2006,G96
1109821,73,l,2006,G96
1109822,73,an,2006,G96
1109823,73,n,2006,G96
1109824,73,bo,2006,G96
1109825,73,m,2006,G96
1109826,73,k,2006,G96
1109827,73,k,2006,G96
1109828,73,r,2006,G96
1109829,73,g,2006,G96
1109830,73,b,2006,G96
1109831,73,c,2006,G96
1109832,73,aa,2006,G96
1109833,73,ag,2006,G96
1109834,73,bm,2006,G96
1109835,73,bl,2006,G96
1109836,73,bk,2006,G96
1109837,73,ay,2006,G96
1109838,73,ac,2006,G96
1109839,73,bj,2006,G96
1109840,73,bh,2006,G96
1109841,73,x,2006,G96
1109842,73,w,2006,G96
1109843,73,al,2006,G96
1109844,73,ae,2006,G96
1109845,73,l,2006,G96
1109846,73,an,2006,G96
