,number,provisional_desig,year,obs
897466,9.0,,2010,703
897472,9.0,,2010,703
897473,9.0,,2010,703
897474,9.0,,2010,703
897475,9.0,,2010,703
897487,9.0,,2010,703
897488,9.0,,2010,703
897489,9.0,,2010,703
897490,9.0,,2010,703
897503,9.0,,2010,703
897504,9.0,,2010,703
897505,9.0,,2010,703
897506,9.0,,2010,703
897576,9.0,,2010,G96
897577,9.0,,2010,G96
897578,9.0,,2010,G96
897579,9.0,,2010,G96
898243,9.0,,2012,G96
898244,9.0,,2012,G96
898245,9.0,,2012,G96
898246,9.0,,2012,G96
898247,9.0,,2012,G96
898248,9.0,,2012,G96
898249,9.0,,2012,G96
898250,9.0,,2012,G96
898251,9.0,,2012,G96
901875,10.0,,2005,703
901876,10.0,,2005,703
901877,10.0,,2005,703
901889,10.0,,2005,703
901890,10.0,,2005,703
901891,10.0,,2005,703
901892,10.0,,2005,703
901898,10.0,,2005,703
901899,10.0,,2005,703
901900,10.0,,2005,703
901901,10.0,,2005,703
901918,10.0,,2005,703
901919,10.0,,2005,703
901920,10.0,,2005,703
901927,10.0,,2005,703
901928,10.0,,2005,703
901929,10.0,,2005,703
901930,10.0,,2005,703
901958,10.0,,2005,703
901959,10.0,,2005,703
901960,10.0,,2005,703
901997,10.0,,2006,G96
901998,10.0,,2006,G96
901999,10.0,,2006,G96
902000,10.0,,2006,G96
902009,10.0,,2006,G96
902010,10.0,,2006,G96
902011,10.0,,2006,G96
902012,10.0,,2006,G96
902013,10.0,,2007,G96
902014,10.0,,2007,G96
902015,10.0,,2007,G96
902016,10.0,,2007,G96
902017,10.0,,2007,G96
902018,10.0,,2007,G96
902019,10.0,,2007,G96
902020,10.0,,2007,G96
902024,10.0,,2007,G96
902025,10.0,,2007,G96
902026,10.0,,2007,G96
902027,10.0,,2007,G96
902028,10.0,,2008,G96
902029,10.0,,2008,G96
902030,10.0,,2008,G96
902031,10.0,,2008,G96
902035,10.0,,2008,703
902036,10.0,,2008,703
902037,10.0,,2008,703
902038,10.0,,2008,703
902059,10.0,,2009,G96
902060,10.0,,2009,G96
902061,10.0,,2009,G96
902062,10.0,,2009,G96
902063,10.0,,2009,703
902064,10.0,,2009,703
903929,10.0,,2011,703
903930,10.0,,2011,703
903931,10.0,,2011,703
917973,14.0,,2007,G96
917974,14.0,,2007,G96
917975,14.0,,2007,G96
917976,14.0,,2007,G96
918755,15.0,,2009,703
918756,15.0,,2009,703
918757,15.0,,2009,703
918758,15.0,,2009,703
921012,16.0,,2008,G96
921013,16.0,,2008,G96
921014,16.0,,2008,G96
921015,16.0,,2008,G96
921018,16.0,,2008,703
921019,16.0,,2008,703
921020,16.0,,2008,703
921034,16.0,,2009,G96
921035,16.0,,2009,G96
921036,16.0,,2009,G96
921037,16.0,,2009,G96
921049,16.0,,2009,703
921050,16.0,,2009,703
921051,16.0,,2009,703
921052,16.0,,2009,703
921061,16.0,,2009,703
921062,16.0,,2009,703
921063,16.0,,2009,703
921573,17.0,,2007,703
921574,17.0,,2007,703
921575,17.0,,2007,703
924682,17.0,,2008,703
924683,17.0,,2008,703
924684,17.0,,2008,703
924685,17.0,,2008,703
924769,17.0,,2008,703
924770,17.0,,2008,703
924771,17.0,,2008,703
924772,17.0,,2008,703
924830,17.0,,2008,G96
924831,17.0,,2008,G96
924832,17.0,,2008,G96
924833,17.0,,2008,G96
924900,17.0,,2009,703
924901,17.0,,2009,703
924902,17.0,,2009,703
924903,17.0,,2009,703
924912,17.0,,2009,703
924913,17.0,,2009,703
924914,17.0,,2009,703
924975,17.0,,2009,703
924976,17.0,,2009,703
924977,17.0,,2009,703
924978,17.0,,2009,703
924992,17.0,,2009,703
924993,17.0,,2009,703
924994,17.0,,2009,703
924995,17.0,,2009,703
925127,17.0,,2010,G96
925128,17.0,,2010,G96
925129,17.0,,2010,G96
925130,17.0,,2010,G96
934977,21.0,,2005,703
934978,21.0,,2005,703
934979,21.0,,2005,703
934980,21.0,,2005,703
934995,21.0,,2005,703
934996,21.0,,2005,703
934997,21.0,,2005,703
934998,21.0,,2005,703
941305,22.0,,2008,703
941306,22.0,,2008,703
941307,22.0,,2008,703
941308,22.0,,2008,703
941314,22.0,,2008,G96
941315,22.0,,2008,G96
941316,22.0,,2008,G96
941317,22.0,,2008,G96
941323,22.0,,2008,G96
941324,22.0,,2008,G96
941325,22.0,,2008,G96
941326,22.0,,2008,G96
941341,22.0,,2008,703
941342,22.0,,2008,703
941343,22.0,,2008,703
941344,22.0,,2008,703
941358,22.0,,2008,703
941359,22.0,,2008,703
941360,22.0,,2008,703
941361,22.0,,2008,703
941376,22.0,,2008,G96
941377,22.0,,2008,G96
941378,22.0,,2008,G96
941379,22.0,,2008,G96
943109,22.0,,2009,703
943110,22.0,,2009,703
943111,22.0,,2009,703
943112,22.0,,2009,703
943312,22.0,,2009,703
943313,22.0,,2009,703
943314,22.0,,2009,703
943315,22.0,,2009,703
943515,22.0,,2010,703
943516,22.0,,2010,703
943517,22.0,,2010,703
943518,22.0,,2010,703
943521,22.0,,2010,G96
943522,22.0,,2010,G96
943523,22.0,,2010,G96
943524,22.0,,2010,G96
957007,29.0,,2005,703
957008,29.0,,2005,703
957009,29.0,,2005,703
957010,29.0,,2005,703
957266,29.0,,2005,703
957267,29.0,,2005,703
957268,29.0,,2005,703
957269,29.0,,2005,703
957694,29.0,,2006,703
957695,29.0,,2006,703
957696,29.0,,2006,703
957697,29.0,,2006,703
959188,29.0,,2007,703
959189,29.0,,2007,703
959190,29.0,,2007,703
959191,29.0,,2007,703
998789,30.0,,2009,G96
998790,30.0,,2009,G96
998791,30.0,,2009,G96
998792,30.0,,2009,G96
998793,30.0,,2009,G96
998891,30.0,,2009,703
998892,30.0,,2009,703
998893,30.0,,2009,703
999763,30.0,,2010,703
999764,30.0,,2010,703
999766,30.0,,2010,703
999767,30.0,,2010,703
999769,30.0,,2010,703
999793,30.0,,2010,703
999794,30.0,,2010,703
999795,30.0,,2010,703
999796,30.0,,2010,703
999809,30.0,,2011,G96
999810,30.0,,2011,G96
999811,30.0,,2011,G96
999812,30.0,,2011,G96
